2,-4595723532857664386,-4417974180860388432,0.901387819,0.5,4,1,19,1,2,2,0.999927428,1,5,17.77956548,32,54.13372123
1,-5513959557854897131,-4555706720516726589,0.857142857,0.6,2,1,12925,49,0,0,0,1,6,13.93156857,2,7.813781191
1,-5513959557854897131,-2882565092094982833,0.668153105,0.222222222,7,1,47423,81,0,0,0,0,2,7.813781191,6,13.93156857
2,547183329169115264,4434729294072384541,0.23570226,0,13,0,7227,33,0,0,0,1,2,7.813781191,3,9.965784285
3,6245464963627118721,1597968520888737460,0.316227766,0.111111111,8,0,61245,197,0,0,0,0,4,15.62756238,6,13.93156857
3,6065360996209869445,1302521272076052251,0,0.363636364,7,0,246086,537,0,0,0.002187524,0,83,79.55511941,18,38.32403072
1,6065360996209869445,-5607628163866178988,0.291605922,0.6,4,1,40,3,1,1,0.124034735,1,2,7.813781191,18,38.32403072
3,6065360996209869445,-1173044318053703402,0,0.333333333,10,0,214021,454,0,0,0,0,30,32.23883096,18,38.32403072
1,6065360996209869445,-5545441216556956714,0,0.3,7,0,116664,153,0,0,0,0,133,110.497136,18,38.32403072
1,5440150862185195991,9016007751633280743,0.15,0.111111111,8,0,13706,53,0,0,0,1,3,9.965784285,24,13.72344931
1,5440150862185195991,6379012217905632937,0.158113883,0.1,9,0,461211,568,0,0,0,0,3,9.965784285,18,27.72067179
1,5440150862185195991,-3710091148985553588,0.173205081,0.125,7,0,526834,618,0,0,0,0,3,9.965784285,6,19.44134357
1,5440150862185195991,7851315948870440590,0.820782682,0.625,3,1,40,1,1,1,1,1,3,9.965784285,3,9.965784285
1,5440150862185195991,-8245551169919057128,0.2,0.142857143,6,0,526813,617,0,0,0,0,3,9.965784285,2,7.813781191
3,-3814957204205537599,1679786548568552357,0.75,0.75,2,1,679,8,0,1,0.707106781,1,4,17.62756238,25,31.96164213
3,-2985454490415084919,5536118737332388593,1,0.2,8,1,10,0,1,1,1,1,2,7.813781191,2,7.813781191
3,-6076396256602099573,-2597788066013667919,0,0,10,0,38,3,1,2,0.948683298,1,32,46.4982492,52,39.77970511
1,-3247911509705317236,-2779304244994613012,0.166666667,0,13,0,83768,257,0,0,1,0,2,7.813781191,3,9.965784285
2,-1414087453251599219,-9035305353978400682,0.674199862,0.166666667,7,1,10,0,2,2,1,1,11,20.7565156,4,11.62756238
1,7851315948870440590,5440150862185195991,0.820782682,0.625,3,1,40,1,1,1,1,1,3,9.965784285,3,9.965784285
2,-7885675672318432625,-4417974180860388432,0.868599036,0.5,7,0,100,2,1,1,0.554700196,1,5,17.77956548,2,7.813781191
1,-1638766938720868208,3088886295868524475,0.377964473,0.625,3,1,62941,312,0,0,0,0,3,12.72067179,6,17.8317031
1,-1638766938720868208,-432009442234113020,0.25,0.625,3,1,2310,74,0,1,0.894427191,1,3,12.72067179,2,7.813781191
1,-1638766938720868208,-8333048680538666007,0,0,12,0,29,2,1,1,0.843274043,0.514495755,3,12.72067179,8,30.50023726
1,-1638766938720868208,206575254142421262,0.288675135,0.4,6,1,10453,153,0,0,0,0.058722022,3,12.72067179,18,35.79470571
1,-1638766938720868208,-4502417463594112881,0.158113883,0.625,3,1,2420,77,0,1,0.632455532,1,3,12.72067179,8,23.25512476
1,-1638766938720868208,-1466756233049451436,0.288675135,0.625,3,1,401052,1675,0,0,0,0,3,12.72067179,2,9.813781191
1,-1638766938720868208,-6222772451038581959,0,0,12,0,69,3,1,1,0.042352355,0.141421356,3,12.72067179,24,38.27850599
1,-1638766938720868208,-8153197653302601095,0.288675135,0.444444444,13,0,227422,1024,0,0,0,0,3,12.72067179,3,12.72067179
1,-1638766938720868208,-1187245501245716453,0.353553391,0.625,3,1,65401,355,0,0,0,0,3,12.72067179,5,12.9248125
1,-1638766938720868208,-1229918058285954180,0.176776695,0.625,3,1,2090,57,0,1,0,0.948683298,3,12.72067179,4,14.87267488
1,-1638766938720868208,9187414883802851166,0.25,0.625,3,1,2340,76,0,1,0.8,1,3,12.72067179,3,12.72067179
1,-8854358909645556187,4729060206913757576,0.577350269,0.6,2,1,281656,470,0,0,0,0,2,7.813781191,7,21.59334667
2,-8854358909645556187,3893893341987574882,0.577350269,0.6,2,1,100092,242,0,0,0,0,2,7.813781191,2,7.813781191
2,-8854358909645556187,1471163620508056179,0.21821789,0.090909091,10,0,19,1,1,2,0.572848444,1,2,7.813781191,39,95.7311765
2,-8854358909645556187,-1077832249387804298,1,0.333333333,4,1,6241,106,0,0,0,1,2,7.813781191,2,7.813781191
2,-8854358909645556187,-7577351013313645537,0.471404521,0.6,2,1,4600,77,0,0,0,1,2,7.813781191,3,9.965784285
3,5652856355163972339,-6485215480432404669,0.269679945,0.4,3,1,30,1,1,1,0.939552351,0.91146543,9,32.55237489,4,14.87267488
1,5231502778579724227,1679786548568552357,0,0.5,4,0,1368626,1967,0,0,0,0,4,17.62756238,26,54.78516797
1,-607745376426799615,1302521272076052251,0.267261242,0,11,0,130,6,1,1,0.052909148,0.037473661,83,79.55511941,4,11.62756238
1,-607745376426799615,-321024213952487530,0.676123404,0.6,2,1,70735,227,0,0,0,0,7,14.69674971,4,11.62756238
3,-3958911936814308203,6475372823698580970,0,0.666666667,2,0,90,2,2,2,1,1,4,11.62756238,23,54.61965274
1,-3958911936814308203,-7113853526483214131,0,0.6,2,0,16646,141,0,0,0.207323074,0.420804081,727,978.5692739,23,54.61965274
1,-321024213952487530,-1811359465259642401,0.8,0.6,2,1,232652,612,0,0,0,0,7,14.69674971,30,51.4477378
1,-321024213952487530,-607745376426799615,0.676123404,0.6,2,1,70735,227,0,0,0,0,7,14.69674971,4,11.62756238
2,-321024213952487530,3209127386563876098,0,0,9,0,150,5,1,1,1,1,7,14.69674971,2,7.813781191
2,-321024213952487530,-3823043688863252637,0.676123404,0.6,2,1,770,22,0,1,0,1,7,14.69674971,2,7.813781191
1,-321024213952487530,5329486684408663721,0,0.142857143,6,0,416258,1060,0,0,0,0,7,14.69674971,3,9.965784285
3,-321024213952487530,-4053118592545222350,0,0.142857143,6,0,116,3,1,1,1,1,7,14.69674971,2,7.813781191
2,-321024213952487530,-1173044318053703402,0,0,12,0,102220,300,0,0,0,0,30,32.23883096,7,14.69674971
2,-321024213952487530,-328163596854318887,0.596284794,0.6,2,1,670,21,0,1,0,1,7,14.69674971,4,11.62756238
2,-321024213952487530,-7002093306497512485,0.516397779,0.428571429,4,1,960,25,0,1,0,1,7,14.69674971,3,9.965784285
1,-321024213952487530,8617430631151553311,0.730296743,0.6,2,1,333385,808,0,0,0,0,7,14.69674971,2,7.813781191
1,-6485215480432404669,7490301164890742163,0.404519917,0,6,0,87916,106,0,0,0.08304548,0,9,32.55237489,3,14.72067179
3,-6485215480432404669,5652856355163972339,0.269679945,0.4,3,1,30,1,1,1,0.939552351,0.91146543,9,32.55237489,4,14.87267488
1,-6485215480432404669,1240393582086895060,0.363636364,0,6,0,76766,99,0,0,0,0.960768923,9,32.55237489,2,7.813781191
1,-6485215480432404669,5180187467795544346,0.272727273,0.25,6,1,18486,70,0,0,0,0.160128154,9,32.55237489,6,13.93156857
3,-3283122981277119626,-1173044318053703402,0,0.333333333,10,0,217403,462,0,0,0,0,30,32.23883096,4,14.87267488
2,-2129827510968431459,-3541953343857967247,0.833333333,0.666666667,2,1,959,62,0,1,0.707106781,0.707106781,2,7.813781191,2,9.813781191
2,-2129827510968431459,-1817489842411474029,0.833333333,0.666666667,2,1,529,34,0,1,1,1,2,7.813781191,2,7.813781191
2,-2129827510968431459,-2297558805017164657,0.23570226,0.25,6,1,20,0,1,1,0.447213595,0.447213595,2,7.813781191,3,14.72067179
3,2874258453984735390,-6852416571235670692,0.63900965,0.571428571,9,0,39490,56,0,0,0,0.274721128,18,61.20461524,14,41.57705286
3,2874258453984735390,-7326991616393754068,0.769800359,0.571428571,9,0,40337,65,0,0,0,1,12,27.86313714,14,41.57705286
2,-5848993385837690602,7370003225355793882,0.46291005,0.636363636,4,1,9,0,7,10,0.865306085,0.733832077,185,288.8559114,46,68.06540193
2,-1331919754664660829,-9035305353978400682,1,0.5,2,1,11,0,1,1,1,1,11,20.7565156,5,17.77956548
3,-3473704319121278607,-5623076401969623754,0.226455407,0.166666667,5,0,360,6,0,1,1,1,6,13.93156857,2,7.813781191
1,5329486684408663721,-1173044318053703402,0,0,12,0,313587,813,0,0,0,0,30,32.23883096,3,9.965784285
1,5329486684408663721,-5545441216556956714,0,0,9,0,216231,531,0,0,0,0,133,110.497136,3,9.965784285
1,5329486684408663721,7327148465482017222,0,0,12,0,216447,532,0,0,0.492963858,0,1120,948.4640836,3,9.965784285
1,5329486684408663721,-321024213952487530,0,0.142857143,6,0,416258,1060,0,0,0,0,7,14.69674971,3,9.965784285
1,-7585068539896981049,1302521272076052251,0.316227766,0,11,0,260,14,1,1,0.052909148,0.037473661,83,79.55511941,2,7.813781191
1,-3056437600443260754,-2779304244994613012,0.136082763,0,12,0,330721,969,0,0,0,0,2,7.813781191,6,17.8317031
2,1341225826703000093,1457162932404007281,0.25,0,11,0,130,10,1,1,0.099503719,1,4,11.62756238,11,30.7565156
3,-5474207428842507600,-5623076401969623754,0.554700196,0.142857143,6,0,170,5,1,1,1,1,6,13.93156857,19,12.52029856
